date,mean_temp,humidity,mean_wspeed,wdegree,pressure,rainfall,radiation,radiation_balance,uva,uvb,no,no2,ozone,PM10,PM2_5
2016-01-04 23:00:00,4.7,81.2,2.2,239.0,959.53,0.0,0.0,-50.2,1.4,0.02,3.7,29.0,13.9,6.77,4.64
2016-01-04 23:30:00,4.6,81.3,2.8,236.2,959.47,0.0,0.0,-46.5,1.4,0.02,3.7,28.2,13.7,7.44,5.24
2016-01-05 00:00:00,4.5,81.6,2.4,239.1,959.05,0.0,0.0,-26.8,1.4,0.02,5.6,29.9,13.2,7.35,5.16
2016-01-05 00:30:00,4.5,81.7,2.3,237.8,959.0,0.0,0.0,-59.6,1.4,0.02,4.2,28.1,13.4,6.95,5.05
2016-01-05 01:00:00,4.3,81.5,2.6,230.7,959.0,0.0,0.0,-69.4,1.43,0.02,4.3,27.8,12.8,6.49,4.78
2016-01-05 01:30:00,3.9,83.2,2.2,227.4,959.0,0.01,0.0,-50.7,1.44,0.02,4.9,27.6,11.5,6.24,4.5
2016-01-05 02:00:00,3.6,84.0,2.4,223.7,959.0,0.0,0.0,-39.9,1.44,0.02,5.3,27.3,11.3,3.77,2.0
2016-01-05 02:30:00,3.4,84.6,1.6,230.4,959.0,0.0,0.0,-59.3,1.46,0.02,4.9,26.6,11.2,0.94,2.38
2016-01-05 03:00:00,3.7,85.9,1.6,236.3,959.0,0.01,0.0,-39.8,1.48,0.02,4.1,26.3,12.4,1.51,0.01
2016-01-05 03:30:00,4.1,84.3,1.3,237.0,959.0,0.0,0.0,-28.2,1.44,0.02,3.7,25.5,13.3,3.94,2.07
2016-01-05 04:00:00,4.2,83.8,0.9,240.2,958.26,0.0,0.0,-15.8,1.43,0.02,3.8,25.7,13.1,1.17,0.8
2016-01-05 04:30:00,4.2,83.3,2.1,245.2,958.9,0.01,0.0,-33.9,1.41,0.02,3.9,24.8,12.9,1.52,0.38
2016-01-05 05:00:00,4.1,86.4,2.6,230.1,959.0,0.76,0.0,-26.0,1.44,0.02,3.6,24.4,13.7,2.54,0.95
2016-01-05 05:30:00,4.3,89.7,1.1,236.1,958.16,0.3,0.0,-18.5,1.43,0.02,2.8,23.4,14.7,2.18,0.7
2016-01-05 06:00:00,4.4,90.0,0.9,222.4,958.0,0.05,0.0,-26.8,1.4,0.02,3.9,24.3,13.3,0.92,0.54
2016-01-05 06:30:00,4.3,89.0,1.2,228.9,958.73,0.15,0.0,-26.5,1.4,0.02,3.7,26.1,14.0,2.79,1.54
2016-01-05 07:00:00,4.2,89.8,2.8,218.1,959.0,0.43,0.0,-31.0,1.4,0.02,4.2,28.0,13.0,7.58,6.49
2016-01-05 07:30:00,4.1,89.0,2.4,223.9,959.0,0.01,0.0,-43.5,1.44,0.02,3.8,26.9,14.1,6.91,5.9
2016-01-05 08:00:00,4.1,88.5,2.2,234.9,959.0,0.0,0.0,-63.5,1.45,0.02,5.0,29.3,12.3,1.19,0.45
2016-01-05 08:30:00,4.0,88.8,2.0,243.4,959.07,0.0,2.0,-48.5,1.61,0.02,3.9,29.4,14.1,1.58,1.35
2016-01-05 09:00:00,4.0,88.2,2.1,245.9,960.0,0.0,26.0,-24.3,2.23,0.03,4.7,28.6,13.7,4.68,4.3
2016-01-05 09:30:00,4.5,87.9,1.3,238.6,960.0,0.0,73.8,8.9,3.27,0.03,9.2,30.6,12.1,6.86,5.28
2016-01-05 10:00:00,5.1,85.6,1.5,228.6,960.0,0.0,111.3,50.6,4.13,0.04,12.4,34.0,10.5,7.99,5.9
2016-01-05 10:30:00,5.3,82.6,3.0,215.9,960.0,0.0,104.8,19.6,5.12,0.05,13.5,33.6,9.4,6.37,4.8
2016-01-05 11:00:00,6.0,78.0,3.1,216.8,960.69,0.0,118.3,48.7,4.9,0.05,9.1,35.1,11.2,4.33,3.22
2016-01-05 11:30:00,6.3,75.5,2.7,222.2,960.79,0.0,111.5,64.6,5.05,0.06,9.1,35.1,11.5,2.56,1.57
2016-01-05 12:00:00,7.4,69.5,3.1,214.3,960.0,0.0,305.5,167.7,8.58,0.09,10.6,36.2,11.1,3.32,1.87
2016-01-05 12:30:00,7.5,65.3,3.0,222.5,960.0,0.0,136.1,40.4,6.9,0.09,7.4,34.3,15.2,6.26,4.08
2016-01-05 13:00:00,7.6,65.9,3.0,221.1,960.0,0.0,162.9,84.9,6.74,0.08,5.7,34.0,16.0,6.89,4.43
2016-01-05 13:30:00,7.7,67.0,3.5,221.7,960.0,0.0,160.0,29.7,5.53,0.06,6.3,36.5,17.4,4.24,1.95
2016-01-05 14:00:00,8.1,64.9,3.9,238.6,960.0,0.0,238.6,74.8,7.65,0.08,3.1,31.0,24.6,1.96,0.1
2016-01-05 14:30:00,7.8,63.6,3.3,231.6,960.0,0.0,125.4,50.2,4.78,0.05,5.6,32.6,18.6,0.73,1.45
2016-01-05 15:00:00,7.7,64.3,2.9,216.9,960.0,0.0,64.2,-2.2,4.3,0.05,11.4,39.1,14.8,2.79,0.52
2016-01-05 15:30:00,7.8,64.9,2.6,219.1,960.03,0.0,73.5,6.4,3.79,0.04,20.4,44.5,10.4,4.69,1.78
2016-01-05 16:00:00,7.8,65.2,2.4,209.1,960.85,0.0,39.0,-6.7,2.73,0.03,18.0,43.5,10.5,6.39,3.59
2016-01-05 16:30:00,7.7,63.8,2.5,209.4,961.0,0.0,10.9,-13.7,1.81,0.03,8.1,40.9,13.9,7.81,6.09
2016-01-05 17:00:00,7.6,64.5,2.3,195.7,961.0,0.0,0.2,-20.8,1.34,0.02,5.7,40.8,17.5,7.8,6.13
2016-01-05 17:30:00,7.4,66.7,2.3,197.0,961.0,0.0,0.0,-34.3,1.28,0.02,7.2,39.2,11.2,5.47,3.66
2016-01-05 18:00:00,6.9,72.9,1.7,216.3,961.0,0.11,0.0,-50.7,1.31,0.02,7.7,41.3,13.8,4.07,2.26
2016-01-05 18:30:00,6.6,78.5,1.3,208.7,961.0,0.1,0.0,-41.9,1.36,0.02,14.1,39.6,9.2,5.62,3.66
2016-01-05 19:00:00,6.6,80.4,1.5,219.2,961.0,0.03,0.0,-45.2,1.36,0.02,16.4,38.6,8.0,5.66,3.5
2016-01-05 19:30:00,6.6,81.2,1.5,238.2,961.0,0.0,0.0,-48.3,1.36,0.02,7.9,42.4,11.1,6.95,5.07
2016-01-05 20:00:00,6.7,80.7,1.8,237.4,961.02,0.0,0.0,-63.2,1.34,0.02,7.1,37.1,10.9,5.75,4.06
2016-01-05 20:30:00,6.6,80.2,1.5,234.8,961.9,0.0,0.0,-65.8,1.32,0.02,5.5,33.2,11.8,3.45,2.03
2016-01-05 21:00:00,6.7,77.9,2.6,216.1,962.0,0.0,0.0,-88.5,1.32,0.02,5.1,33.5,13.7,3.57,2.83
2016-01-05 21:30:00,6.5,76.9,2.8,223.3,962.0,0.0,0.0,-92.4,1.32,0.02,5.3,29.4,12.4,5.14,4.76
2016-01-05 22:00:00,6.4,76.0,2.1,222.6,962.0,0.0,0.0,-82.7,1.32,0.02,3.5,29.9,16.7,6.6,6.06
2016-01-05 22:30:00,6.5,76.2,2.0,222.9,962.0,0.0,0.0,-81.9,1.32,0.02,7.1,30.2,12.3,5.11,3.92
2016-01-05 23:00:00,6.3,76.4,1.8,217.4,962.0,0.0,0.0,-80.1,1.32,0.02,8.4,33.7,11.7,5.38,4.57
2016-01-05 23:30:00,6.2,75.6,2.0,217.8,962.61,0.0,0.0,-87.1,1.34,0.02,9.1,35.6,10.6,4.7,4.35
2016-01-06 00:00:00,6.1,75.3,2.0,214.2,963.0,0.0,0.0,-55.8,1.36,0.02,8.9,31.5,10.4,3.47,2.49
2016-01-06 00:30:00,6.0,75.5,1.9,226.8,963.0,0.0,0.0,-30.8,1.36,0.02,10.2,33.0,10.7,4.66,3.32
2016-01-06 01:00:00,6.0,75.5,1.7,231.4,963.0,0.0,0.0,-34.5,1.36,0.02,9.8,35.9,11.2,5.21,4.15
2016-01-06 01:30:00,5.7,77.1,1.9,236.1,963.0,0.0,0.0,-58.8,1.37,0.02,11.5,36.8,10.2,6.22,5.05
2016-01-06 02:00:00,5.3,77.7,1.5,233.7,963.0,0.0,0.0,-50.5,1.39,0.02,15.4,34.4,9.1,5.05,3.53
2016-01-06 02:30:00,5.2,79.4,1.8,232.3,963.0,0.0,0.0,-54.6,1.4,0.02,13.1,36.2,8.9,2.55,1.07
2016-01-06 03:00:00,5.0,79.0,2.4,236.3,963.0,0.0,0.0,-60.4,1.4,0.02,12.6,36.5,9.5,1.61,0.12
2016-01-06 03:30:00,4.8,80.1,1.8,240.4,963.0,0.0,0.0,-65.6,1.41,0.02,17.1,35.0,9.0,2.07,0.79
2016-01-06 04:00:00,4.7,80.1,2.3,240.3,963.0,0.0,0.0,-24.7,1.42,0.02,16.2,35.5,9.1,1.42,0.15
2016-01-06 04:30:00,4.8,80.3,2.4,240.8,963.0,0.0,0.0,-47.3,1.4,0.02,17.8,34.9,9.1,1.6,0.04
2016-01-06 05:00:00,4.5,80.3,2.5,240.2,963.0,0.0,0.0,-43.4,1.4,0.02,17.9,36.5,8.4,2.54,0.95
2016-01-06 05:30:00,4.6,80.1,2.1,237.8,963.0,0.0,0.0,-18.7,1.4,0.02,22.3,36.4,7.6,1.56,0.01
2016-01-06 06:00:00,5.2,78.6,2.0,229.6,963.0,0.0,0.0,-18.1,1.39,0.02,25.2,37.5,7.3,1.93,0.43
2016-01-06 06:30:00,5.5,76.4,2.0,236.9,963.0,0.0,0.0,-17.7,1.39,0.02,16.0,33.5,8.7,3.84,2.66
2016-01-06 07:00:00,5.6,74.7,1.9,229.6,963.0,0.0,0.0,-17.3,1.36,0.02,5.0,29.0,12.8,3.62,2.86
2016-01-06 07:30:00,5.5,74.0,2.4,233.8,963.0,0.0,0.0,-21.4,1.36,0.02,1.9,23.4,17.4,2.98,2.45
2016-01-06 08:00:00,5.4,74.7,2.3,237.4,963.0,0.0,0.0,-22.7,1.37,0.02,0.9,18.9,20.1,4.88,4.65
2016-01-06 08:30:00,5.2,75.0,2.2,240.9,963.01,0.0,3.1,-26.0,1.54,0.02,1.1,17.8,19.9,3.79,3.69
2016-01-06 09:00:00,5.0,75.7,2.5,256.7,963.96,0.0,23.1,-8.3,2.13,0.03,0.5,16.1,21.6,0.08,0.55
2016-01-06 09:30:00,5.1,76.2,1.6,245.3,964.0,0.0,44.4,-3.0,3.04,0.03,1.0,17.7,20.3,0.71,0.4
2016-01-06 10:00:00,5.4,75.3,1.4,243.4,964.0,0.0,60.1,24.5,3.37,0.04,2.1,19.2,17.1,1.79,0.46
2016-01-06 10:30:00,5.8,72.8,1.7,235.2,964.0,0.0,78.9,41.3,3.99,0.04,3.0,20.8,17.1,0.73,2.52
2016-01-06 11:00:00,6.0,72.0,1.8,229.2,964.0,0.0,79.4,44.1,4.22,0.05,2.7,21.7,16.6,0.14,1.39
2016-01-06 11:30:00,6.0,71.4,2.5,220.7,964.0,0.0,61.8,27.9,4.4,0.06,2.1,20.9,17.0,2.42,1.32
2016-01-06 12:00:00,5.9,72.9,3.1,218.0,964.0,0.0,134.3,68.5,6.0,0.07,2.2,19.7,17.0,1.63,0.55
2016-01-06 12:30:00,6.2,74.6,2.2,213.7,964.0,0.0,185.9,111.9,6.86,0.08,2.1,18.4,19.0,1.64,0.82
2016-01-06 13:00:00,6.5,72.0,2.7,233.5,964.0,0.0,150.3,89.3,6.18,0.07,2.5,18.5,16.5,1.21,0.14
2016-01-06 13:30:00,6.5,71.3,2.5,237.7,964.0,0.0,74.2,38.8,4.76,0.06,1.1,15.0,25.2,0.14,1.39
2016-01-06 14:00:00,6.6,69.1,2.2,228.5,964.0,0.0,125.2,58.1,6.4,0.07,1.6,16.2,19.8,0.94,2.43
2016-01-06 14:30:00,6.8,67.8,2.4,229.9,964.0,0.0,98.4,54.5,4.89,0.05,2.7,18.6,17.8,1.56,2.78
2016-01-06 15:00:00,6.7,68.5,1.9,295.0,964.0,0.0,32.4,5.7,2.57,0.03,2.1,19.6,17.9,0.91,1.84
2016-01-06 15:30:00,6.0,73.4,1.7,292.3,964.88,0.0,14.3,-16.7,2.02,0.03,2.7,18.4,15.6,0.36,1.26
2016-01-06 16:00:00,6.1,76.1,0.7,277.7,965.0,0.0,9.3,-11.2,1.94,0.03,2.7,18.1,16.5,0.31,1.33
2016-01-06 16:30:00,6.1,74.6,1.1,248.7,965.0,0.0,2.5,-13.1,1.69,0.02,2.8,18.5,16.3,0.23,0.66
2016-01-06 17:00:00,6.1,74.8,1.3,224.8,965.0,0.0,0.0,-13.4,1.39,0.02,2.1,19.6,18.3,2.03,1.13
2016-01-06 17:30:00,6.1,75.3,1.9,215.1,965.0,0.0,0.0,-13.8,1.32,0.02,4.2,24.3,14.4,1.39,0.03
2016-01-06 18:00:00,6.0,76.2,1.8,223.4,965.0,0.0,0.0,-18.2,1.32,0.02,4.6,26.2,14.1,0.4,2.19
2016-01-06 18:30:00,5.8,77.7,1.7,221.2,965.0,0.0,0.0,-23.7,1.34,0.02,5.6,25.5,12.1,1.51,0.02
2016-01-06 19:00:00,5.7,79.0,1.3,226.5,965.56,0.0,0.0,-17.2,1.36,0.02,4.7,25.4,13.8,5.16,3.74
2016-01-06 19:30:00,5.6,81.0,2.0,215.4,966.0,0.0,0.0,-15.2,1.36,0.02,5.8,24.4,11.2,6.66,5.42
2016-01-06 20:00:00,5.5,81.4,1.5,222.8,966.0,0.0,0.0,-41.8,1.38,0.02,3.2,24.2,14.2,3.28,2.62
2016-01-06 20:30:00,5.4,82.3,2.1,220.9,966.0,0.0,0.0,-47.1,1.4,0.02,3.3,24.4,14.8,3.06,2.45
2016-01-06 21:00:00,5.3,81.9,1.3,229.2,966.0,0.0,0.0,-32.6,1.4,0.02,4.8,24.3,12.3,7.07,6.32
2016-01-06 21:30:00,5.2,81.8,1.7,216.2,966.0,0.0,0.0,-22.6,1.4,0.02,4.5,24.8,13.6,6.49,5.57
2016-01-06 22:00:00,5.2,82.1,1.7,231.6,966.0,0.0,0.0,-21.5,1.4,0.02,3.5,24.3,15.1,3.99,2.95
2016-01-06 22:30:00,5.2,81.4,1.7,230.1,966.0,0.0,0.0,-19.6,1.4,0.02,3.9,25.1,13.4,4.32,3.34
2016-01-06 23:00:00,5.3,81.5,1.1,231.3,966.0,0.0,0.0,-16.8,1.4,0.02,4.3,26.4,13.0,4.96,3.87
2016-01-06 23:30:00,5.4,80.7,1.6,225.3,966.0,0.0,0.0,-14.6,1.4,0.02,4.9,25.5,12.5,4.98,3.91
2016-01-07 00:00:00,5.5,79.8,2.0,218.5,966.0,0.0,0.0,-19.1,1.37,0.02,3.4,24.2,13.8,6.03,5.14
2016-01-07 00:30:00,5.2,80.8,2.4,221.7,966.0,0.0,0.0,-29.2,1.39,0.02,3.0,22.1,14.4,6.23,5.57
2016-01-07 01:00:00,5.2,82.5,2.4,230.7,966.0,0.08,0.0,-22.8,1.4,0.02,2.8,20.9,14.4,5.43,4.75
2016-01-07 01:30:00,5.0,85.9,1.6,241.1,966.0,0.01,0.0,-36.6,1.4,0.02,1.9,20.3,16.0,7.48,6.77
2016-01-07 02:00:00,5.2,85.7,2.2,212.7,966.0,0.0,0.0,-53.1,1.4,0.02,1.9,18.7,15.9,7.7,7.01
2016-01-07 02:30:00,5.2,84.6,1.7,230.8,966.0,0.0,0.0,-50.6,1.4,0.02,1.6,17.5,16.2,5.68,5.22
2016-01-07 03:00:00,5.1,84.5,1.5,239.1,966.0,0.0,0.0,-48.0,1.4,0.02,2.1,18.0,14.8,7.24,7.06
2016-01-07 03:30:00,4.9,85.3,2.0,240.9,966.29,0.0,0.0,-50.5,1.4,0.02,2.3,17.9,15.4,7.86,7.5
2016-01-07 04:00:00,4.9,85.7,1.1,234.8,966.01,0.0,0.0,-53.6,1.4,0.02,2.2,17.0,15.4,6.8,6.3
2016-01-07 04:30:00,4.8,85.7,1.4,227.8,966.0,0.0,0.0,-55.8,1.4,0.02,1.9,16.5,16.1,7.37,6.82
2016-01-07 05:00:00,4.6,85.7,1.8,231.2,966.0,0.0,0.0,-30.6,1.4,0.02,2.4,17.4,14.6,8.74,8.28
2016-01-07 05:30:00,4.6,85.6,1.8,225.5,965.04,0.0,0.0,-37.7,1.4,0.02,3.0,18.4,14.2,7.72,7.27
2016-01-07 06:00:00,4.4,85.4,1.2,241.0,965.0,0.01,0.0,-63.6,1.43,0.02,2.7,18.9,14.0,6.36,5.66
2016-01-07 06:30:00,4.0,86.3,1.4,258.5,965.0,0.0,0.0,-60.1,1.44,0.02,3.7,19.7,13.2,7.41,6.83
2016-01-07 07:00:00,3.7,87.1,1.3,237.1,965.0,0.0,0.0,-61.8,1.48,0.02,9.0,23.3,11.3,8.0,7.48
2016-01-07 07:30:00,3.5,88.2,1.1,235.9,965.0,0.01,0.0,-63.0,1.48,0.02,14.8,25.6,9.6,8.78,7.98
2016-01-07 08:00:00,3.3,89.1,0.9,225.8,964.52,0.01,0.0,-63.4,1.51,0.02,30.4,30.6,8.0,10.1,8.82
2016-01-07 08:30:00,3.3,89.5,0.9,273.9,964.0,0.0,4.6,-62.0,1.74,0.02,28.0,32.3,6.9,9.83,8.47
2016-01-07 09:00:00,3.6,89.2,0.7,280.1,964.0,0.0,19.8,-53.1,2.42,0.03,39.7,35.2,6.2,11.84,10.69
2016-01-07 09:30:00,3.5,89.1,0.9,246.6,964.0,0.0,44.1,-40.8,3.44,0.03,53.4,38.8,5.7,14.75,13.26
2016-01-07 10:00:00,4.9,83.3,0.7,213.4,963.24,0.0,134.6,21.1,4.64,0.04,52.5,37.3,5.6,12.93,11.16
2016-01-07 10:30:00,5.5,73.7,1.9,205.3,963.0,0.0,182.4,45.7,5.76,0.06,47.9,36.0,5.9,11.19,9.49
2016-01-07 11:00:00,5.7,71.3,1.9,191.9,962.52,0.0,183.0,64.6,6.26,0.07,40.5,38.2,6.4,9.38,7.82
2016-01-07 11:30:00,5.8,71.2,2.2,181.7,961.29,0.0,167.1,61.6,6.41,0.07,34.4,37.7,6.3,6.96,5.43
2016-01-07 12:00:00,6.3,69.1,1.5,162.3,960.46,0.0,160.3,63.7,6.4,0.08,31.5,33.7,6.5,6.72,5.27
2016-01-07 12:30:00,6.4,68.3,1.2,170.1,960.0,0.0,108.4,38.5,5.01,0.06,29.3,32.4,6.7,8.09,6.52
2016-01-07 13:00:00,6.5,68.1,1.4,175.3,959.57,0.0,68.2,21.3,3.84,0.05,27.7,38.6,7.8,9.2,6.38
2016-01-07 13:30:00,6.5,67.6,1.7,200.0,959.09,0.0,32.9,5.3,2.71,0.04,31.3,42.1,7.2,8.93,5.72
2016-01-07 14:00:00,6.5,68.0,1.5,179.7,959.01,0.03,13.6,-44.1,2.06,0.03,29.2,43.1,7.0,12.81,10.44
2016-01-07 14:30:00,5.8,72.8,2.9,174.1,959.0,0.59,15.9,-59.6,2.23,0.03,36.6,41.6,6.5,14.28,12.44
2016-01-07 15:00:00,5.2,79.0,2.3,189.1,959.0,0.4,25.9,-29.6,2.48,0.03,23.6,42.6,8.4,11.33,10.21
2016-01-07 15:30:00,5.0,82.7,1.8,198.1,959.0,0.26,23.2,-22.4,2.4,0.03,25.9,42.6,7.9,11.73,11.07
2016-01-07 16:00:00,4.7,84.5,1.8,194.3,959.0,0.74,7.0,-30.5,1.79,0.02,20.2,39.1,8.7,11.65,11.3
2016-01-07 16:30:00,4.7,86.2,1.8,214.0,959.0,0.67,4.0,-30.1,1.61,0.02,11.8,37.7,9.3,6.81,6.47
2016-01-07 17:00:00,4.8,86.4,1.9,220.8,959.44,0.02,2.7,-35.1,1.51,0.02,7.5,37.0,11.1,0.1,0.98
2016-01-07 17:30:00,5.1,86.3,2.3,231.1,960.0,0.0,0.0,-49.4,1.42,0.02,5.6,36.4,11.5,1.1,2.53
2016-01-07 18:00:00,5.2,86.3,3.8,225.8,960.0,0.01,0.0,-58.2,1.4,0.02,6.1,36.5,12.2,3.91,2.7
2016-01-07 18:30:00,5.3,86.8,4.0,222.5,960.99,0.0,0.0,-86.5,1.4,0.02,7.0,35.1,11.4,4.64,3.8
2016-01-07 19:00:00,5.5,86.1,3.6,221.9,961.02,0.0,0.0,-76.1,1.4,0.02,6.7,34.0,11.4,3.61,2.64
2016-01-07 19:30:00,5.5,86.2,3.1,228.8,962.03,0.0,0.0,-50.5,1.4,0.02,9.4,36.1,11.0,3.43,2.27
2016-01-07 20:00:00,6.7,81.0,3.8,238.8,963.0,0.0,0.0,-85.2,1.38,0.02,5.7,34.6,14.3,2.02,0.71
2016-01-07 20:30:00,7.3,72.6,2.9,240.2,963.0,0.0,0.0,-103.6,1.34,0.02,0.7,21.7,26.9,1.64,0.36
2016-01-07 21:00:00,7.4,70.5,3.3,250.6,963.6,0.0,0.0,-57.0,1.33,0.02,1.0,21.4,25.4,3.35,1.91
2016-01-07 21:30:00,7.5,67.4,3.9,245.1,964.12,0.0,0.0,-60.6,1.32,0.02,0.2,13.6,34.1,5.37,3.61
2016-01-07 22:00:00,7.6,60.9,4.2,256.2,965.0,0.0,0.0,-58.8,1.32,0.02,0.0,10.0,38.0,5.25,3.15
2016-01-07 22:30:00,7.3,57.9,3.2,243.2,965.36,0.0,0.0,-59.1,1.32,0.02,0.2,10.5,34.7,5.48,2.87
2016-01-07 23:00:00,6.8,60.0,2.3,232.6,966.0,0.0,0.0,-58.3,1.33,0.02,1.4,18.8,25.2,7.0,4.06
2016-01-07 23:30:00,6.3,64.9,2.5,236.6,966.3,0.0,0.0,-67.8,1.37,0.02,1.3,23.5,21.3,5.07,1.77
2016-01-08 00:00:00,6.0,68.3,2.4,232.6,967.0,0.0,0.0,-48.5,1.4,0.02,1.7,24.9,20.0,2.04,1.27
2016-01-08 00:30:00,6.1,70.2,2.4,237.5,967.0,0.0,0.0,-29.5,1.38,0.02,0.8,20.7,21.6,1.92,0.74
2016-01-08 01:00:00,6.1,72.1,2.7,240.6,967.77,0.0,0.0,-48.3,1.38,0.02,0.3,15.5,26.9,5.26,3.02
2016-01-08 01:30:00,6.3,72.0,2.6,209.7,968.0,0.0,0.0,-69.5,1.38,0.02,0.9,17.8,20.5,7.05,4.91
2016-01-08 02:00:00,6.2,72.8,1.7,287.0,968.29,0.0,0.0,-37.3,1.36,0.02,0.6,16.2,22.3,4.06,2.17
2016-01-08 02:30:00,5.7,80.4,1.1,304.4,969.0,0.0,0.0,-44.9,1.39,0.02,1.7,17.6,18.6,1.81,0.38
2016-01-08 03:00:00,5.3,83.5,0.7,171.6,969.0,0.0,0.0,-63.5,1.42,0.02,1.1,17.9,18.9,2.28,1.06
2016-01-08 03:30:00,4.8,86.5,0.8,212.5,969.0,0.0,0.0,-71.2,1.44,0.02,1.2,20.3,16.4,5.26,3.73
2016-01-08 04:00:00,4.4,87.5,1.1,227.7,969.0,0.01,0.0,-76.1,1.48,0.02,2.4,22.9,15.1,7.82,6.28
2016-01-08 04:30:00,4.0,87.7,1.3,227.4,969.55,0.01,0.0,-73.8,1.48,0.02,3.5,24.4,14.1,5.75,4.35
2016-01-08 05:00:00,3.6,87.4,1.6,225.5,970.0,0.0,0.0,-58.5,1.49,0.02,3.0,25.0,13.7,2.59,1.28
2016-01-08 05:30:00,3.9,86.9,1.3,222.1,970.02,0.0,0.0,-45.5,1.48,0.02,5.1,27.4,12.5,3.08,1.65
2016-01-08 06:00:00,4.4,84.8,1.2,215.4,971.0,0.0,0.0,-39.8,1.46,0.02,7.7,30.7,11.1,4.36,2.39
2016-01-08 06:30:00,5.3,77.8,1.6,219.4,971.0,0.0,0.0,-23.8,1.42,0.02,9.5,33.3,10.9,6.87,4.92
2016-01-08 07:00:00,4.9,78.5,1.7,225.0,971.0,0.0,0.0,-58.6,1.41,0.02,22.1,38.2,8.4,7.93,5.88
2016-01-08 07:30:00,4.2,82.1,1.8,214.1,971.0,0.0,0.0,-70.8,1.45,0.02,28.2,39.5,7.5,7.73,5.08
2016-01-08 08:00:00,3.8,84.3,1.5,220.8,971.0,0.0,0.0,-72.7,1.5,0.02,38.8,43.9,6.3,5.8,2.86
2016-01-08 08:30:00,3.2,86.3,1.6,215.7,971.94,0.01,3.2,-69.7,1.73,0.02,47.6,46.3,5.7,4.69,1.48
2016-01-08 09:00:00,3.0,87.2,1.7,214.4,972.0,0.0,16.0,-59.8,2.49,0.03,57.6,49.2,5.5,6.84,3.18
2016-01-08 09:30:00,3.2,87.7,1.5,219.2,972.0,0.01,55.2,-35.6,3.54,0.04,68.3,51.4,5.3,8.56,4.24
2016-01-08 10:00:00,4.5,84.9,1.1,213.7,972.0,0.0,134.9,20.4,4.67,0.05,75.6,51.7,5.1,11.86,6.77
2016-01-08 10:30:00,6.3,75.9,1.0,225.4,972.0,0.0,185.4,45.6,5.8,0.06,75.5,51.3,5.1,14.6,9.05
2016-01-08 11:00:00,7.4,66.2,1.3,199.1,972.0,0.0,230.5,61.4,6.89,0.08,67.7,49.1,5.1,13.17,7.55
2016-01-08 11:30:00,7.9,60.9,1.9,202.1,971.95,0.0,270.6,78.0,7.82,0.09,69.5,43.8,5.2,10.78,5.58
2016-01-08 12:00:00,7.9,60.2,1.9,206.5,971.11,0.0,189.8,36.1,7.39,0.1,51.0,48.1,8.4,11.03,6.09
2016-01-08 12:30:00,7.6,60.4,2.0,197.2,971.0,0.0,143.7,14.8,7.04,0.1,41.7,51.2,7.8,11.23,5.87
2016-01-08 13:00:00,7.8,60.0,1.8,202.6,970.69,0.0,189.3,68.3,7.44,0.1,38.0,47.8,7.9,9.32,3.76
2016-01-08 13:30:00,8.0,58.3,1.5,202.4,970.15,0.0,175.7,76.4,6.89,0.09,32.5,44.0,8.0,7.57,2.05
2016-01-08 14:00:00,8.6,56.3,1.1,173.8,970.0,0.0,165.8,74.5,6.33,0.08,33.4,40.9,7.8,7.91,2.22
2016-01-08 14:30:00,8.7,55.8,1.5,200.3,969.33,0.0,187.5,77.4,6.08,0.07,30.3,40.5,8.5,7.55,1.96
2016-01-08 15:00:00,8.4,55.9,1.9,198.7,969.0,0.0,138.7,57.2,4.7,0.05,19.6,40.0,10.1,6.08,0.56
2016-01-08 15:30:00,8.4,56.5,1.1,188.0,969.0,0.0,75.2,14.7,3.6,0.04,21.2,38.6,9.4,8.5,2.95
2016-01-08 16:00:00,8.2,56.5,1.1,177.0,969.0,0.0,35.5,-8.2,2.49,0.03,18.4,39.2,9.3,10.94,5.24
2016-01-08 16:30:00,8.0,59.1,1.1,122.0,969.0,0.0,10.7,-25.9,1.81,0.03,20.6,39.8,9.1,9.95,4.16
2016-01-08 17:00:00,7.7,61.3,0.9,155.5,969.0,0.0,1.1,-34.5,1.46,0.03,17.5,47.1,10.9,11.79,5.72
2016-01-08 17:30:00,7.5,63.6,1.1,148.0,969.0,0.0,0.0,-40.7,1.33,0.02,26.4,46.2,9.4,15.19,8.74
2016-01-08 18:00:00,7.2,65.3,1.6,166.4,969.0,0.0,0.0,-32.2,1.33,0.02,21.5,46.4,9.1,13.92,8.0
2016-01-08 18:30:00,7.0,65.7,1.9,192.7,969.0,0.0,0.0,-28.2,1.35,0.02,16.0,45.6,10.3,10.76,5.67
2016-01-08 19:00:00,6.8,66.5,2.7,203.5,969.0,0.0,0.0,-26.9,1.35,0.02,9.0,40.4,10.7,10.57,6.24
2016-01-08 19:30:00,6.8,68.1,1.4,208.6,969.0,0.0,0.0,-22.9,1.35,0.02,10.1,42.8,12.5,13.38,9.48
2016-01-08 20:00:00,6.6,69.6,1.3,213.7,968.7,0.0,0.0,-24.4,1.36,0.02,14.2,41.6,9.1,11.44,7.72
2016-01-08 20:30:00,6.4,71.2,1.0,248.5,968.34,0.0,0.0,-21.6,1.36,0.02,10.0,37.5,8.9,6.3,3.56
